Link,Place,Title,Image,Date,Location,InfoLink,Member,Article
https://artemperor.tw/tidbits/18300,台灣，台北市,台北當代藝術館【安全室】,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/811/tzro23qhm2fehuud7hctk375elhcu4mh_800x420^.jpg,2025-05-24 ~ 2025-09-07,台北當代藝術館（台北市大同區103長安西路39號）,https://mocatpe.tw/art04aMVUA ,王煜松＋地震寫生團、李奧納多・布爾吉・特諾里奧、張宸瑋、張程鈞、湯雅雯、劉芳一、藤井光,"▐ 策展人：林裕軒
▐ 策展助理：廖聰顥
▐ 參展藝術家：王煜松＋地震寫生團、李奧納多・布爾吉・特諾里奧、張宸瑋、張程鈞、湯雅雯、劉芳一、藤井光
▐ 指導單位：臺北市政府文化局
倚靠著掩體，循著防空避難的路徑指示，一步步低身踏入空間的內部。在災難、戰爭、個人危機與社會關係的交織場景中，「安全室」試著勾勒出一個如圖層般堆疊，卻也像板塊裂隙一樣劃分你我的邊界。沿著這樣的輪廓，在不斷位移、覆蓋、重塑的動態中建構出能暫時阻絕威脅的藏身之地。透過這樣的他方（elsewhere），展覽不僅拆解保護與隔離的界限，同時也延伸我們對於災難的想像。
安全的他方，似乎總是反身地暗示危險的現身。「安全室」從「災難」出發，探問一種臺灣視野的災難會是什麼樣貌。從烙印在這塊土地上的威權痕跡，到不可輕忽的戰爭威脅與頻仍的自然災害，這些都時時刻刻扭轉我們熟悉的生活軌跡、調動你我的關係與互動方式。面對這些人造的、自然的、關係的力量，我們該以何種姿態與之共處？又該如何在其中找到棲身之地？
近三十年，臺灣經歷過地震、風災、政治動盪等多重挑戰，展覽透過作品與事件回應這些威脅。策展團隊集結了來自日本、瑞士與臺灣的七位藝術家，從不同層面的災難所集結出的經驗進行預示。邀請觀眾進入一個既遠離危險的庇護之所，卻也無比靠近威脅的前線陣地。在不斷緊縮與擴張的邊線上，進一步探討災難後的治理與個人應對的方式，以及相異質地的災變所輻射出的另類關係。「安全室」所揭露的是我們與災難之間的微妙距離，這使得我們必須不斷切身地將自己的身體置於某種前沿之處，並不斷改變自身的戰鬥位置，而或許，這正是屬於我們的治理與生活之道。"
https://artemperor.tw/tidbits/18307,台灣，台中市,臻品藝術中心【日日行過的印記 Traces Toward Light】黃于珊、羅文欣、李曜丞 三人聯展,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/908/vtbyx2c0dig9pxy4u5gi5e6818j7ut3b_800x420^.jpg,2025-05-24 ~ 2025-07-12,臻品藝術中心,https://www.facebook.com/22Pierre?locale=zh_TW,黃于珊、羅文欣、李曜丞,"《日日行過的印記》Traces Toward Light
❙ 藝術家：黃于珊、羅文欣、李曜丞
❙ 開幕茶會：5/24(六)15:00
❙ 展期：2025/5/24(六) - 7/12(六)
❙ 地點：臻品藝術中心（台中市西區忠誠街35號）
❙ 營業時間：週二至週六 9:30-18:30（週日、週ㄧ休館）
-------
正值萬物漸盈的小滿時節，臻品藝術中心推出《日日行過的印記》聯展， 邀集黃于珊、羅文欣與李曜丞，他們用各自的腳步沿著時空軸線漫行，穿越記憶、情感與現實的交界，以獨特的視覺語言，透過創作，擲地有聲地蓄積飽滿能量，凝練成永不褪色的印記。
黃于珊的《沙丁魚》系列將沙丁魚群聚遊動的集體行為轉化為視覺隱喻，進而回應人類社會群動中的趨同性，並藉壓克力顏料所產生的薄膜質地，建構出一種既貼近又抽離的距離感，半透明色層既相互覆蓋又彼此穿透，宛如身處於充斥資訊與流變的時代之海，個體盼能在規律與變異之間，尋得自由的間隙；羅文欣以書寫性的媒材，如代針筆、蠟筆及炭筆等交織出的筆觸，在反覆堆砌與擦除間，構築出模糊而鼓脹的紋理，和墨色暈染形成微妙對話。景物在時間與光影中變形、褪色，喚起回憶與感知的碎語，最終讓那些難以言狀的生命輪廓，在紙面上浮現出溫柔的顯影；李曜丞的《隨光漂流》系列將環氧樹脂抽至真空，灌注封存在每一塊來自世界各地、用心揀選與裁切的石塊中，經打磨拋光後，形成堅硬與透明並存的共生體。石縫間注入的微光彷彿凝住時間，營造一處靜謐的安棲地。作品中反覆出現的黑色小人，既是觀者化身，也是眾生縮影，透過與自然的對話，願漂流的靈魂得以在幽暗路徑中，尋見永恆的歸屬。
三位藝術家的作品如同映照時光痕跡的鏡面，在那些微小而恆常的步履間，帶領我們回望，也引領我們前行。《日日行過的印記》邀請你，一點一點靠近那不耀眼、卻始終蟄伏心中的光亮，所有行走皆成印記，所有微光皆含深意。"
https://artemperor.tw/tidbits/18325,台灣，台中市,月臨畫廊【築造之物】段存真個展,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/930/nqi3zeyo4i2hn7sr1lmt9hq8b1qx1mp5_800x420^.jpg,2025-05-24 ~ 2025-06-28,月臨畫廊 Moon Gallery,https://www.moongallery.com.tw/gallery_detail.asp?st=2&cat=338,段存真,"2025年5月，雕塑家段存真的新作展《築造之物》，除了三維的雕塑作品外，亦展出一系列素描作品，以水泥、鐵件及石墨構築出一片靜謐低調的城市景觀。
在海德格（Martin Heidegger，1889—1976）的認知中，人類築造是為了棲居，然而所謂的棲居並不等同於一般概念中的居住，而是「詩意的棲居」，它包含了一切生活的總和。也因此，不僅是人的家屋，所有被築造搭構起來的建築體，都是人類實踐生命，體現自我的必要所在。
段存真試著依循「築造者」的視角，重新審視建築的複雜樣態。他用一種明晰的形式與法則拆解建築——階梯、門廊、過道、牆垣，當它們從原本緊密相依的狀態轉變為單獨存在的個體時，似乎獲得了被重新詮釋的機會；如同在雨後的清朗光線下閃閃發亮的重生物，宣示它保有一切新的可能。段存真仔細審視這些建築構件，試著捕捉暗藏於其中的隱微棲居痕跡人們隱微的棲居痕跡，原本面無表情的水泥叢林突然成為了富含生氣之物，在雕塑家的手中，重新集結形塑出新的存在。這些水泥翻鑄而成的雕塑不像真正的建築物一樣巨大難以親近，它們具體而微，可把控、可細觀，透過對材質不斷的研磨修整，原本曖昧難明卻又令他心心念念的美好之地緩慢顯形。
這或許不是段存真個人的單一體驗，他更希望邀請觀者一起進入這個假設，在現實與想像的交錯中，築造讓自身安心棲居的詩意居所。
In May 2025, sculptor Tuan Tsun-Chen will present his new exhibition “Constructed Object”, which will feature not only three-dimensional sculptures but also a series of sketches that use cement, iron, and graphite to construct a tranquil and understated urban landscape.
In the philosophy of Martin Heidegger (1889–1976), human construction is a means of dwelling. However, this concept of dwelling is not synonymous with mere habitation; it is ""poetic dwelling"", which encompasses the totality of life. As such, it is not only the human home that matters—every built structure, every form of construction, is essential to human life practice, embodying the self.
Tuan Tsun-Chen approaches architecture from the perspective of a ""constructor"", re-examining the complex patterns of buildings. He dissects architecture with clear forms and principles—stairs, porches, corridors, walls. When these elements transition from their original interdependent state into independent entities, they seem to gain a new opportunity for reinterpretation, like reborn objects gleaming in the clear light after a rainstorm, signaling that they hold all new possibilities. Tuan meticulously examines these architectural components, attempting to capture the subtle traces of dwelling hidden within them. What once was a concrete jungle suddenly becomes a living thing. In the hands of the sculptor, these fragments are reassembled and molded into new existences.
Unlike real buildings, which are vast and unapproachable, these cement-cast sculptures are small and intimate, tangible and viewable. Through constant refinement and polishing of materials, the previously ambiguous yet deeply cherished ideal of a beautiful place gradually takes form.
This may not be Tuan Tsun-Chen’s personal experience alone; rather, he invites the viewer into this hypothesis. In the intersection of reality and imagination, he builds a poetic dwelling—a space where one may find solace and peace.
「築造之物」段存真個展
▪ 展期 2025.5.24 (六) - 6.28 (六)
▪ 茶會 2025.5.24 (六) 15:00
▪ 地點 月臨畫廊一館 （台中市西區英才路589巷6號1F）"
https://artemperor.tw/tidbits/18336,台灣，台北市,TARTCH 得然藝術【TARTCH 得然藝術】,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/962/gloyvpnguakrx5puvmc37qdud5eamwo6_800x420^.jpg,2025-05-24 ~ 2025-06-21,台北市內湖區南京東路六段503號,https://www.moongallery.com.tw/gallery_detail.asp?st=2&cat=338,小池一馬、施博唯、Christopher Zanko,"春天?
新生與復甦的季節，也是城市與自然交織的詩意時光。
TARTCH得然藝術最新聯展「Urban Jungle」邀請您與三位來自不同文化背景的藝術家——日本的小池一馬、台灣的施博唯、澳洲的Christopher Zanko，一同漫遊於這片由鋼筋水泥與春日花芽交織的「都市叢林」。
一同探索城市生活中潛藏的自然生命力，展開一場關於都市、記憶與藝術的深刻對話。
當春天的嫩芽突破水泥裂縫，花朵綻放於都市樹梢，這片叢林成為文化與自然共生的象徵，讓我們重新審視與城市的關係，感受東西方、傳統與現代的交匯。
?看展時別忘了「Urban Jungle」限定的藝術飲品，一同沈浸於春天的都市叢林中。
TARTCH＆#039;s latest joint exhibition ""Urban Jungle"" invites you to roam in this ""urban jungle"" interwoven with steel, concrete and spring flower buds with three artists from different cultural backgrounds - Kazuma Koike from Japan, Bowei Shi from Taiwan, and Christopher Zanko from Australia.
▪️聯展Joint Exhibition
『Urban Jungle』
▪️展期 Dates
2025.0524-0621
▪️藝術家 Artist
小池一馬 日本@kazumakoike
施博唯  台灣@shih_powei
Christopher Zanko  澳洲 @christopher.zanko
▪️Opening Day
日期｜2025.5.24(六）
時間｜14:30(VIP Preview)
15:00-17:00(Open Public)
TARTCH 得然藝術
週二至週六（週日、一公休）
10:00-18:30
+886 2 2793-3182
台北市內湖區南京東路六段503號1樓"
https://artemperor.tw/tidbits/18303,台灣，新竹市,新竹市美術館【築跡永恆 - 新竹市役所的百年光影】,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/815/n2rfatu86fflt7kqtall9owtxibmzrew_800x420^.jpg,2025-05-27 ~ 2025-08-03,新竹市美術館（新竹市東區中央路116號）,https://www.facebook.com/hsinchuartgallery/?locale=zh_TW,李宸安、陳家翊、陳瑞鴻,"《築跡永恆-新竹市役所的百年光影》
本展以新竹市役所的歷史發展為主軸，透過歷史照片、建築構件、政策文獻與當代藝術作品，系統性呈現其作為行政機構、文化載體與城市象徵的轉化歷程。策展人與藝術家共同透過「類駐館計畫」長期深入場域，介入空間研究與記憶感知，將歷史素材轉化為可感的文化敘事與感官體驗之展呈與作品，引導觀眾重新思考古蹟價值與城市變遷。市役所不再僅是古蹟建築，而是一座承載歷史記憶與當代文化的公共場域，於時代流轉中持續書寫屬於新竹的城市故事。
《築跡永恆-新竹市役所的百年光影》
展期|5月27日至8月3日
開放時間|週二至週日早上9點至下午5點（每週一休館）
展覽地點|新竹市美術館（新竹市東區中央路116號）
藝術家|李宸安、陳家翊、陳瑞鴻
策展人/論述|施登騰、侯君昊
承辦單位|新竹市文化局"
https://artemperor.tw/tidbits/18324,台灣，台北市,一票人票畫空間＆畫庫【憧憧 Unsettled】陳淑強 個展,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/925/h004tg0a6qa4rzclosih65txm2xowz3a_800x420^.jpg,2025-05-27 ~ 2025-06-14,台北市大安區永康街44號＆63-1號,https://www.facebook.com/share/1JMQyksRJZ/,陳淑強,"《 憧憧 Unsettled 》 陳淑強 個展
我喜歡使用自然材質從事創作，像是久經海水淘淨的白骨、粗拙的石頭、鏽蝕的鐵塊等等...尤其是植物。 當看見一顆枯萎的樹時，總無法不感覺到某種異樣的違和感。因為它的枯萎使它立刻被視覺隔離出 來做為單獨關切的物體，也因為它所蘊含的象徵，使我無法不注視它們，而且它們總是標記著【時間】。
由於每顆樹都是混沌自然的象徵表現，當它的生命發展停止時，那驅策並供給生命的混沌也似乎留下了一個極微小的殘骸或塵埃，像是片段時間記憶的快照。那樣的事物總是會吸引我、召喚我。 我服從那召喚，服膺於這已現存的形式與質地，適度地表達自我的回應，如同呼應它一般。
透過自學的金工，我善於操做金屬線條憑空構成種種結構，形成空間上的寓意，並依憑著所找到的植物主體在立體空間中繪畫。也許再加上各種可能的物件，以及如同自動書寫或出神的狀態中所形塑的祭壇氛圍，那傾頹已久而依然尚存一息的神聖。
（ 文 / 陳淑強 ）
＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿＿
《 憧憧 Unsettled 》 陳淑強 個展
▋展期｜2025／5／27 (Tue.) – 2025／6／14 (Sat.)
▋開幕茶會｜2025 / 5 / 31 3PM
▋時間｜週一公休、週二-週六13:00-21:00、週日11:00-18:00
▋地點｜台北市大安區永康街44＆63-1號
-
-
想看更多：
FB: https://www.facebook.com/piaopiao.art
IG: https://instagram.com/piaopiaogallery
作品清單及線上問價：
LINE: https://lin.ee/zQJKPNPd"
https://artemperor.tw/tidbits/18285,台灣，台北市,多納藝術【微光乍現｜西村大樹個展 (05.28-07.06.2025)】To What Is Lost in Existence｜Daiki Nishimura Solo Exhibition (05.28-07.06.2025),https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/851/oginrybtinp7q9ofj1m08nnz1v4hdipo_800x420^.jpg,2025-05-28 ~ 2025-07-06,八德路一段1號 紅磚區西7-2,https://www.donnaart.com.tw/fair_show.php?lc=tc&fair_id=680,西村大樹,"《微光乍現 To What Is Lost in Existence》日本藝術家西村大樹（Daiki Nishimura）於台灣的個展。多納藝術於此次展覽精選藝術家近年創作之二十件作品，聚焦其代表系列《預見夢想 Foresight dream》，構築出一個漂浮於現實與夢境之間的存在場域。
西村大樹的創作，彷彿在顏料、金屬與光影的交錯中，召喚那些正在消逝卻尚未遺忘的事物。他描繪的不是具象風景，而是存在中那持續錯位與震盪的狀態。對西村而言，存在不是靜止的「在那裡」，而是包含裂縫與空白、不斷延遲完成的運動。正如他所言：「萬物在失落之中仍不斷現身。尚未被描繪，便已逸出；尚未被賦義，便已消融。」
期望《微光乍現》帶來新鮮的感知世界的方式——在模糊與斷裂中尋找一絲不滅的閃光。在這場由粒子、記憶與夢構築而成的展覽中，藝術不再是對現實的再現，而是一次與不穩定世界共振的實驗。
它邀請觀眾沉靜地凝視：那些在存在之中，仍緩慢、微弱卻確實閃現的光。"
https://artemperor.tw/tidbits/18141,台灣，台南市,十方藝術空間【乘載生命之無限 – Infinite Carriers of Life】新器皿藝術聯展,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/141/k85zesvxquh4g47tavg9xs7ophwdl405_800x420^.jpg,2025-05-29 ~ 2025-06-28,臺南市美術館1館 A展覽室（臺南市中西區南門路 37 號）,https://www.donnaart.com.tw/fair_show.php?lc=tc&fair_id=680,張宇銜、陳妍伊、陳慶銘、沐冉、倪瑞宏、Geoffrey Bouillot、Haruka Yatô、Hiromi、Koutarou、Makoto Egashira、Momoka Ito,"【乘載生命之無限 – Infinite Carriers of Life】新器皿藝術聯展
▌展覽期間：05.29（四)～06.28（六）
▌開放時間：週二 - 週日10:00 - 18:00
▌地點：臺南市美術館1館 A展覽室
▌地址：台南市中西區南門路 37 號
▌藝術家：張宇銜、陳妍伊、陳慶銘、沐冉、 倪瑞宏、Geoffrey Bouillot、Haruka Yatô、Hiromi、Koutarou、Makoto Egashira 、Momoka Ito
▌策展人：董怡君 Julia Tung
▌協力策展人：逯祖睿 Rex Lu
此次展覽以器皿之於生命作為探討的核心概念，探討器皿在人類社會活動中所代表的意義，以及在當代藝術的思潮中，如何定義「新器皿」的藝術理念。在道家哲學思想中，器皿中的空間代表了「無」，「無」則 賦予了「器」的價值，《道德經》第十一章:「三十輻，共一轂，當其無，有車之用。埏埴以為器，當其無，有器之用。」不論是車輪的軸心亦或是裝盛物品的器皿，都因為其中擁有 「無」的空間，才能夠發揮其價值。而「無」在道家思想中也代表著萬物的根源，世間萬物皆由「無」變化而成，容器內的空間則如同創造萬物一般的母體，萬物藏盡其中，所有的事物都存在於一個巨大的容器裡，整體集合為一龐大的存在。在這集合中，同時也存在著無數個單一個體，每個個體都是獨立的存在。這些獨立的存在都可以再無限分割為各種不同的性質，如情感、記憶、性格等等。這些細小的項目，即為構成藝術價值的元素。器皿中的無限就如同萬物之根本的「無」，而在這「無」中存在著無限的「生命本質」，無限個獨立存在 的「我」。每一個「我」都是自己存在的中心，各自擁有並發展成屬於自己獨一無二的世界， 那是無法被取代的「生命之無限」。
此次展覽邀請國內外共十一位藝術家，透過他們作品的連結和啟發，藉此喚醒世人對於生命更多的認識與體悟。不論是立體形式的創作，抑或是平面繪畫，都從既存的器皿、容器的概念中，衍生出藝術家們對於生命的表達與詮釋，這些延伸與呈現，皆是此次展覽對於「新器皿」藝術所探討並希望展示的成果。
特別感謝：天工生技 獨家贊助"
https://artemperor.tw/tidbits/18308,台灣，台北市,帝門藝術教育基金會【臺大醫院健康大樓公共藝術計畫起跑】藝術與療癒的全新對話,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/850/uptwzu2oi8kwzdh4cogzki3viovxd9x9_800x420^.jpg,2025-06-01 ~ 2026-02-28,台北市中正區中山南路7號,https://dialog.deoa.org.tw,邱承宏、王榆鈞、林大為、林書楷、張博智、Inés Esnal、徐婷、秦政德、陳科廷、走路草農/藝團、劉雨青、陳若軒、李基宏、片子國際,"伴隨健康大樓新建工程，臺大醫院即將展開一項融合藝術、自然與城市記憶的創新公共藝術計畫——「重啟對話 Dialogues Reset」。此計畫不僅是藝術的展現，更是一場與自然、城市與生命自我對話的過程，透過常設型藝術作品設置與多元的參與式創作，引領大眾探索健康的多重面向。
與空間歷史共鳴，創造療癒氛圍
此計畫集結多位國內外藝術家，打造七件常設型藝術作品，預計於今年年底完成。其中，國際藝術家Inés Esnal以懸掛於大廳色彩繽紛的裝置作品《讓自然成為撫慰》，為觀眾帶來活潑流暢的視覺趣味。充滿綠意的數位植生牆－－《律動的風景》，張博智以水氣為靈感，透過動態影像技術與數位演算，將捕捉到的環境氣候係數視覺化，搭配木質調的內裝，充滿藝術與自然交織的療癒氛圍。
串連舊院區和新醫區的中央走廊，將設置以詩意和色彩為表現的精彩作品《海邊的房間》，由新銳藝術家徐婷所創作，將海邊一日從清晨到黃昏的色彩變化，透過玻璃窗灑落的光，使得繁忙的廊道沉靜溫柔。
戶外，林大為的作品《如煙亦如夢》，利用光影投射於古蹟煙囪之上，光影的漸變，象徵了城市歷史的流轉與未來的夢想；鍋爐室前方，則上演一場雕塑與音樂的對話，邱承宏《繡燕#台大醫院》與王榆鈞《透光尺度》，分別從「城牆石」與「時間凝結」召喚台北城和醫院的百年記憶。城牆石椅上，林書楷《未境之城移地計畫》藉著基地調查和個人語彙，打造富含地方敘事與城市未來想像的藝術場域。
啟動參與式創作，與自我和社會對話
除常設作品外，計畫也將於6月啟動一系列參與式創作，邀請民眾共同參與，將藝術融入生活。藝術家秦政德將帶領「心靈寄藥袋」計畫，透過走讀、創作與分享，探索現代人心靈的療癒方式；走路草農/藝團則推出「思想第六感」計畫，結合食物的療癒力與五感體驗，引導大眾重新連結自然與身心健康。劉雨青「自然校準綠回歸-來帖藝術處方箋」以園藝療法為基礎，透過四季更迭的植物，為不同族群設計療癒體驗，讓大自然成為最溫柔的治癒力量。陳科廷「剪拾-感官告白的心識界」則透過五感與剪紙工作坊，讓參與者從酸甜苦辣的體驗中，感受內在情緒的轉化，重新塑造自我。
藝術與健康的交會，打造療癒場域
「重啟對話 Dialogues Reset」不僅是一個公共藝術計畫，更是臺大醫院對於「健康」概念的全新詮釋——身心靈的平衡、城市記憶的延續、與自然的共鳴。這場藝術對話即將開啟，邀請所有人一同參與，感受藝術如何在日常生活中，為我們帶來療癒與啟發。"
https://artemperor.tw/tidbits/18316,台灣，桃園市,藍瓦空間 Living Lab【跟我來猴子的夢裡】Kevin Woodson 創作個展,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/873/u0fhiu7jakmoh3sj15ktayznya232la5_800x420^.jpg,2025-06-01 ~ 2025-07-20,320桃園市中壢區慈惠三街157巷8號(近中壢SOGO),https://www.facebook.com/gallery.livinglab/,Kevin Woodson葉凱文,"【跟我來猴子的夢裡】Kevin Woodson 葉凱文 個展
“Come with me into the sleeping monkey＆#039;s dream” Kevin Woodson Solo Exhibition
❙ 展覽時間｜2025.6.1(日)-07.20(日)
❙ 開幕活動｜2025.6.14(六)15:00-17:00
❙ 展覽地點｜桃園市中壢區慈惠三街157巷8號1F(近中壢SOGO)
.
❙ 展覽介紹｜
柔和夢幻的水彩筆觸、藏身花叢的靈鳥與夢中猴子。
藝術家引領我們走入陽明山及台北花園裡的山林幻境，
看見花鳥交錯的瞬間，
而在創作期間，
觀察到一群猴子家族自在生活的狀態，
啟發他新系列如夢似幻的作品，
讓人彷彿走入「猴子的夢境」—人與自然共眠的想像空間。
這不只是一場風景的凝視，
更是一場與自然萬物共享夢境的邀請。
你，準備好一起進入這場夢裡了嗎？"
https://artemperor.tw/tidbits/18337,台灣，台中市,財團法人英才文教基金會【「你在與誰說話呢？」-林政融漆畫創作個展】,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/963/jtlv9zted70rczxt1nqrs450g2ov22yo_800x420^.jpg,2025-06-02 ~ 2025-06-25,台中市西屯區府會園道179號4樓(緊臨新市政中心),http://www.foundation.org.tw/_bin/,林政融,"「你在與誰說話呢？」-林政融漆畫創作個展」訂於2025年6月2日至6月25日（週一至週五）AM9:00~PM12:00/PM13:30~PM17:00在財團法人英才文教基金會全球藝術中心（台中市西屯區府會園道179號4樓）展出，開幕導覽訂於6月5日（週四）下午2:30舉行，誠摯邀請愛好藝術的朋友蒞臨參觀指教。
畫家林政融自大學時期於翁美娥與許坤成教授的漆畫課程學習，至今已持續漆畫創作八年，剛開始他並不著重技法，創作時總是以想要表現的畫面或想法為主，漆只是媒材；研究所畢業後回到豐原，體悟漆畫是漆工藝的分支，傳統技法還是非常重要的基礎，於是又跟著陳永興老師學習技法，至此漆的使用與表現更加自由。
天然漆溫潤的質感與雋永的色澤相當吸引人，但漆畫的製作時間漫長，塗過漆的胎體要經過反覆多次的髹塗，創作者需以無比的耐心去等待與描繪，最後才能產生層次豐富與色澤華麗的作品。林政融的創作方式，是以半透明琥珀色作為基調，結合線條與象徵性符號，將內心感受像說故事般的融合進畫面之中，此外也持續嘗試漆的其他表現方式，讓漆畫創作有更多的可能性。
林政融具插畫風格的作品意涵豐富，欣賞每一幅畫作就如同閱讀不同篇章的小故事般引人入勝。本次展覽「你在與誰說話呢？」是希望藉由作品與觀者之間產生對話，無論是否與創作者產生共鳴，每個人都能在觀看時得到不同的感受，經由不同的角度，讓作品有更加豐富的詮釋。"
https://artemperor.tw/tidbits/18292,台灣，苗栗縣,苗栗縣苗北藝文中心【入木三分】精選木雕作品展,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/770/e7hunxz9vyhiaz2f57o8rsltxwpbwchq_800x420^.jpg,2025-06-04 ~ 2025-06-29,苗栗縣竹南鎮公園路206號--苗北藝文中心,https://www.miaobeiac.org/mod/course/index.php?REQUEST_ID=SAJTHC1UVXxKWXA2bhRgElEGQ0QhFkRxW1UhITglTCAFVwxLKA,策展單位:苗栗縣苗北藝文中心,"精選木雕作品展
木頭的特性受到自然環境因素的影響，包括地理位置、溫度冷暖、乾燥潮濕、向陽與否等因素，並反映在樹木年輪中的歷史記憶上，進而塑造出每棵樹木獨特的質地、紋路和生長姿態。這種個性化的特質在被用於創作材料時，自然地與藝術家產生對話，成為藝術作品的一部分。因此，以木頭獨特的肌理、色澤和質感為載體的雕塑創作，既是木雕藝術的特色，也是藝術家對木材的詮釋和賦予。
苗北藝文中心特別從三義木雕館精選數件參與木雕藝術研習營的精選木雕，從這些作品中，可以感受到藝術家對木材的深刻認識與生活體悟體現在每一道刻痕中。這些作品豐富的造型述說著多姿多彩的情感，透過木材的質地、雕刻的紋路以及手感的痕跡，向觀眾傳遞著獨特的美學韻味。"
https://artemperor.tw/tidbits/18291,台灣，苗栗縣,苗栗縣苗北藝文中心【「彩繪人間－朱銘雕塑特展 」攝影活動得獎作品展】,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/870/i3y1ezs35xo7bmp8bq50hg76n9nta3ud_800x420^.jpg,2025-06-04 ~ 2025-06-29,苗栗縣竹南鎮公園路206號--苗北藝文中心,https://www.miaobeiac.org/mod/course/index.php?REQUEST_ID=SAJTHC1UVXxKWXA2bhRgElEGQ0QhFkRxW1UhITglTCAFVwxLJw,策展單位:苗栗縣苗北藝文中心,"「彩繪人間－朱銘雕塑特展」為朱銘老師於家鄉苗栗的首次個展，同時也是苗北藝文中心首次舉辦攝影徵件活動，邀請觀展民眾拿起相機，以鏡頭記錄朱銘老師「人間系列」作品中蘊含的人情與藝術精神。
本次攝影活動主題多元，民眾可依「最佳人間特寫獎」、「最佳人間溫暖獎」、「最佳人間風景獎」、「最佳人間服裝獎」、「最佳人間搞笑獎」等方向創作。展覽將展出29件獲獎作品，歡迎大家蒞臨觀展，透過不同攝影者的眼睛，一同回顧「彩繪人間－朱銘雕塑特展」帶來的感動。"
https://artemperor.tw/tidbits/18288,台灣，台北市,孟焦畫坊【石在有趣】吳德和雕塑創作展,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/748/9vxls7rk21phpnfx5tydsuamoa4koibr_800x420^.jpg,2025-06-04 ~ 2025-06-22,台北市士林區雨農路17-2號1樓,https://web.hocom.tw/h/?key=399852860856,吳德和,"石在有趣 吳德和雕塑創作展
展期：2025.6.4-22
茶會：2025.6.14  15:00
走過石雕藝術創作已逾40餘載，石頭與人之間散發厚實感的韻味，當您越愛它時、它越讓您喜歡，尤其石材經雕琢所呈現古拙和肌理趣味渾然天成，石雕作品配合紅花崗、白玉石、黑花崗、青斗石等石材精心雕琢，透過色澤、透明度、紋理等美感交織，意象奪目。
本次展出作品則以「雞」為主題，「雞」的臺語念「家」，早期農業社會時期，雞是人們生活中最親近的禽之一，清晨會叫醒我們的大公雞讓人印象深刻，母雞帶小雞覓食和小吱雞們追、趕、跑、跳、碰種種逗趣畫面，有著說不完的饒富意趣。
作者經多年的努力，在創作中蛻變，因而各種造形隨性蘊育而生，並從東方美學中，創造出新的石雕視覺藝術風貌。敬邀各位藝術先進與愛好者撥冗蒞臨孟焦畫坊來趟不一樣的藝術饗宴。
開放時間  AM11:00-PM19:00 (週一休館)
展出地點  孟焦畫坊  臺北市士林區雨農路17-2號1樓
電話      (02)2834-4319"
https://artemperor.tw/tidbits/18262,台灣，台北市,國家表演藝術中心 國家兩廳院【2025管風琴推廣音樂會《音樂大師的管風琴情書》】2025 Mini Organ Concert: The Organ Love Letters of Great Musicians,https://d2onjhd726mt7c.cloudfront.net/images/datas/000/117/640/bnj9whlaehput0x9v6sa1pffacoc775d_800x420^.jpg,2025-06-04 ~ 2025-06-04,國家音樂廳(臺北市中正區中山南路21-1號，信義路側),https://www.opentix.life/event/1871872662289223680,余曉怡、穆福淳、林文謙、邢子青,"從大師之作中，感受愛的雋永！
6月的管風琴音樂會將樂曲化爲一封封穿越時空的情書，帶領我們游歷巴赫莊嚴肅穆的宗教聖詠、阿爾布雷希伯格結構嚴謹的對位藝術，到法朗克溫暖浪漫的旋律、日本作曲家新井滿充滿生命力的頌歌。
本次演出將由管風琴家余曉怡與大提琴家林文謙豐富多變的演奏，與柔美細膩的歌聲交融，在溫柔對話中，引領聽眾進入古典樂獨有的情感世界。
這不僅是一場管風琴音樂會，更是一次情感與文化的深度探索。理性與情感、歷史與當代、東方與西方，在音樂中完美融合，構築出一場既有深度又充滿情感力量的音樂饗宴。"
